Date,Close,High,Low,Open,Volume
2025-11-13,0.1642960011959076,0.17679500579833984,0.16032199561595917,0.1700810045003891,2729846444
2025-11-14,0.15746599435806274,0.16571900248527527,0.15541699528694153,0.1642960011959076,3090051874
2025-11-15,0.16313700377941132,0.16429300606250763,0.15746499598026276,0.15746599435806274,1245164553
2025-11-16,0.15866099298000336,0.1653279960155487,0.1544169932603836,0.16313700377941132,1764383845
2025-11-17,0.15189200639724731,0.1639450043439865,0.15091900527477264,0.15866099298000336,2792290270
2025-11-18,0.16170400381088257,0.1625330001115799,0.15010200440883636,0.15189200639724731,2444487369
2025-11-19,0.1543249934911728,0.1620970070362091,0.14731000363826752,0.16170400381088257,2265496568
2025-11-20,0.14909200370311737,0.1590999960899353,0.14643600583076477,0.1543249934911728,2500681053
2025-11-21,0.1401820033788681,0.15062600374221802,0.13411399722099304,0.14909300208091736,3788412140
2025-11-22,0.14030399918556213,0.1419059932231903,0.13589799404144287,0.1401820033788681,1508164780
2025-11-23,0.14483100175857544,0.14742599427700043,0.13976000249385834,0.14030399918556213,1345739666
2025-11-24,0.15179400146007538,0.1535950005054474,0.14377999305725098,0.14483100175857544,1886500747
2025-11-25,0.1529719978570938,0.15473900735378265,0.1463090032339096,0.15179499983787537,1584986684
2025-11-26,0.15477800369262695,0.15660199522972107,0.14890000224113464,0.1529719978570938,1505665002
2025-11-27,0.15268899500370026,0.15546299517154694,0.1523589938879013,0.15477800369262695,922512953
2025-11-28,0.15027999877929688,0.155008003115654,0.14862999320030212,0.15268999338150024,1307624427
2025-11-29,0.1485690027475357,0.15080100297927856,0.14761899411678314,0.1502790004014969,648320199
2025-11-30,0.14666900038719177,0.15048199892044067,0.14666900038719177,0.1485690027475357,717631352
2025-12-01,0.13558800518512726,0.14667099714279175,0.13236600160598755,0.14666900038719177,1935250412
2025-12-02,0.14597199857234955,0.14724600315093994,0.13470099866390228,0.13558800518512726,1442143940
2025-12-03,0.15194399654865265,0.1529189944267273,0.14539000391960144,0.14597000181674957,1522255570
2025-12-04,0.14750300347805023,0.1527310013771057,0.1459839940071106,0.15192000567913055,1232527768
2025-12-05,0.13963200151920319,0.14828400313854218,0.13766099512577057,0.14750300347805023,1279447426
2025-12-06,0.13974300026893616,0.1405850052833557,0.13856500387191772,0.13963200151920319,637344481
2025-12-07,0.13857600092887878,0.14283199608325958,0.13527099788188934,0.13974499702453613,1065448744
2025-12-08,0.14259900152683258,0.1446080058813095,0.13824500143527985,0.13857099413871765,1167700280
2025-12-09,0.14803700149059296,0.15291300415992737,0.13962699472904205,0.14259999990463257,1669844829
2025-12-10,0.14351500570774078,0.15012100338935852,0.14282500743865967,0.14803700149059296,1454774688
2025-12-11,0.1403840035200119,0.14354300498962402,0.13653500378131866,0.1434990018606186,1459697025
2025-12-12,0.13694900274276733,0.14138999581336975,0.13470900058746338,0.1403840035200119,1065894918
2025-12-13,0.139165997505188,0.13990400731563568,0.13694700598716736,0.13694900274276733,519857549
2025-12-14,0.1341640055179596,0.13923799991607666,0.1333959996700287,0.139165997505188,831077847
2025-12-15,0.12973199784755707,0.13807499408721924,0.12731799483299255,0.13416500389575958,1383279585
2025-12-16,0.131740003824234,0.13293300569057465,0.12821799516677856,0.12973199784755707,1026120710
2025-12-17,0.12617500126361847,0.13592199981212616,0.12511299550533295,0.131741002202034,1368935538
2025-12-18,0.12204699963331223,0.1304199993610382,0.12023399770259857,0.12617599964141846,1762583322
2025-12-19,0.1322139948606491,0.13311299681663513,0.12073300033807755,0.12204799801111221,1479134848
2025-12-20,0.13195200264453888,0.13245199620723724,0.13077199459075928,0.1322149932384491,537943591
2025-12-21,0.1310579925775528,0.13299700617790222,0.12890799343585968,0.13195200264453888,662389637
2025-12-22,0.13243399560451508,0.1349879950284958,0.12999999523162842,0.1310569941997528,1123402771
2025-12-23,0.12919500470161438,0.13349999487400055,0.12821300327777863,0.13243399560451508,920201581
2025-12-24,0.1285180002450943,0.13018099963665009,0.12671500444412231,0.1291929930448532,638034560
2025-12-25,0.12354499846696854,0.12885800004005432,0.1232530027627945,0.1285170018672943,726734769
2025-12-26,0.12201300263404846,0.1272439956665039,0.1207749992609024,0.12354499846696854,1170409215
2025-12-27,0.12422399967908859,0.12448500096797943,0.12191899865865707,0.12201300263404846,481541479
2025-12-28,0.12382499873638153,0.12472499907016754,0.12281499803066254,0.12422499805688858,458322998
2025-12-29,0.12273000180721283,0.12781700491905212,0.12222900241613388,0.12382499873638153,1128737873
2025-12-30,0.1232760027050972,0.12488599866628647,0.1223910003900528,0.12273000180721283,915801292
2025-12-31,0.11729399859905243,0.12353900074958801,0.11618799716234207,0.1232760027050972,1037180935
2026-01-01,0.12668000161647797,0.1269569993019104,0.11729300022125244,0.11729300022125244,1303368853
2026-01-02,0.1416729986667633,0.14453600347042084,0.1258700042963028,0.12668299674987793,3130956326
2026-01-03,0.14305800199508667,0.14412899315357208,0.13961699604988098,0.1416729986667633,1603761211
2026-01-04,0.1493079960346222,0.15390799939632416,0.14303100109100342,0.14305900037288666,2329346323
2026-01-05,0.15181800723075867,0.15353499352931976,0.14647899568080902,0.1493069976568222,2074134256
2026-01-06,0.15063300728797913,0.15609100461006165,0.14388099312782288,0.15181699395179749,2233301980
2026-01-07,0.1462550014257431,0.15361599624156952,0.14525899291038513,0.15063199400901794,1527678668
2026-01-08,0.14199499785900116,0.147380992770195,0.13840200006961823,0.1462559998035431,1645615672
2026-01-09,0.14047999680042267,0.14379599690437317,0.1385270059108734,0.14198699593544006,1302798478
2026-01-10,0.13947300612926483,0.14051499962806702,0.13904699683189392,0.14047999680042267,468571514
2026-01-11,0.13773700594902039,0.14086200296878815,0.13592399656772614,0.1394750028848648,816409422
2026-01-12,0.1365399956703186,0.142084002494812,0.13549800217151642,0.1377359926700592,1327503214
2026-01-13,0.1480949968099594,0.15018999576568604,0.13620199263095856,0.1365399956703186,1732372910
2026-01-14,0.14722299575805664,0.15106900036334991,0.14566199481487274,0.1480959951877594,1778999507
2026-01-15,0.13999499380588531,0.1472260057926178,0.1390019953250885,0.14722099900245667,1541885031
2026-01-16,0.13805900514125824,0.1403149962425232,0.13535399734973907,0.13999499380588531,1398269621
2026-01-17,0.13779200613498688,0.13974200189113617,0.13691799342632294,0.13805900514125824,617323254
2026-01-18,0.13165900111198425,0.13823600113391876,0.13164299726486206,0.13779200613498688,808975310
2026-01-19,0.12906700372695923,0.1316639930009842,0.12464100122451782,0.13165800273418427,1914066465
2026-01-20,0.12326700240373611,0.12913499772548676,0.12316299974918365,0.12906800210475922,1323990723
2026-01-21,0.12647999823093414,0.12853899598121643,0.12074299901723862,0.12326700240373611,1594881270
2026-01-22,0.12420699745416641,0.1277420073747635,0.1232369989156723,0.12647999823093414,827497183
2026-01-23,0.12464600056409836,0.1272979974746704,0.12218300253152847,0.12420699745416641,904439765
2026-01-24,0.12409599870443344,0.1246889978647232,0.12300200015306473,0.12464600056409836,377237700
2026-01-25,0.11817371845245361,0.12413634359836578,0.11817371845245361,0.12409409135580063,888316032
